target_name,outcome,mechanism,avg_rank,n_users,nemenyi_cd,friedman_p
sensitivity_1,first_lock,ewma,6.166666666666667,33,2.091186169504804,7.339687771167003e-15
sensitivity_1,first_lock,majority_vote,6.696969696969697,33,2.091186169504804,7.339687771167003e-15
sensitivity_1,first_lock,debounce,5.7272727272727275,33,2.091186169504804,7.339687771167003e-15
sensitivity_1,first_lock,margin,3.621212121212121,33,2.091186169504804,7.339687771167003e-15
sensitivity_1,first_lock,hysteresis,4.636363636363637,33,2.091186169504804,7.339687771167003e-15
sensitivity_1,first_lock,trust,5.287878787878788,33,2.091186169504804,7.339687771167003e-15
sensitivity_1,first_lock,sprt,2.727272727272727,33,2.091186169504804,7.339687771167003e-15
sensitivity_1,recovery,threshold,2.9696969696969697,33,2.091186169504804,2.6035392805435484e-42
sensitivity_1,recovery,moving_average,2.9696969696969697,33,2.091186169504804,2.6035392805435484e-42
sensitivity_1,recovery,ewma,2.9696969696969697,33,2.091186169504804,2.6035392805435484e-42
sensitivity_1,recovery,majority_vote,5.651515151515151,33,2.091186169504804,2.6035392805435484e-42
sensitivity_1,recovery,debounce,6.378787878787879,33,2.091186169504804,2.6035392805435484e-42
sensitivity_1,recovery,margin,2.9696969696969697,33,2.091186169504804,2.6035392805435484e-42
sensitivity_1,recovery,hysteresis,7.151515151515151,33,2.091186169504804,2.6035392805435484e-42
sensitivity_1,recovery,trust,9.0,33,2.091186169504804,2.6035392805435484e-42
sensitivity_1,recovery,sprt,4.9393939393939394,33,2.091186169504804,2.6035392805435484e-42
sensitivity_1,miss_rate,threshold,8.651515151515152,33,2.091186169504804,1.5446297070405196e-36
sensitivity_1,miss_rate,moving_average,6.181818181818182,33,2.091186169504804,1.5446297070405196e-36
sensitivity_1,miss_rate,ewma,6.7272727272727275,33,2.091186169504804,1.5446297070405196e-36
sensitivity_1,miss_rate,majority_vote,5.348484848484849,33,2.091186169504804,1.5446297070405196e-36
sensitivity_1,miss_rate,debounce,4.348484848484849,33,2.091186169504804,1.5446297070405196e-36
sensitivity_1,miss_rate,margin,5.9393939393939394,33,2.091186169504804,1.5446297070405196e-36
sensitivity_1,miss_rate,hysteresis,2.515151515151515,33,2.091186169504804,1.5446297070405196e-36
sensitivity_1,miss_rate,trust,2.5,33,2.091186169504804,1.5446297070405196e-36
sensitivity_1,miss_rate,sprt,2.787878787878788,33,2.091186169504804,1.5446297070405196e-36
sensitivity_1,far_frame,threshold,8.121212121212121,33,2.091186169504804,9.217460549462928e-44
sensitivity_1,far_frame,moving_average,7.348484848484849,33,2.091186169504804,9.217460549462928e-44
sensitivity_1,far_frame,ewma,7.621212121212121,33,2.091186169504804,9.217460549462928e-44
sensitivity_1,far_frame,majority_vote,6.4393939393939394,33,2.091186169504804,9.217460549462928e-44
sensitivity_1,far_frame,debounce,4.53030303030303,33,2.091186169504804,9.217460549462928e-44
sensitivity_1,far_frame,margin,4.7272727272727275,33,2.091186169504804,9.217460549462928e-44
sensitivity_1,far_frame,hysteresis,2.4696969696969697,33,2.091186169504804,9.217460549462928e-44
sensitivity_1,far_frame,trust,2.1363636363636362,33,2.091186169504804,9.217460549462928e-44
sensitivity_1,far_frame,sprt,1.606060606060606,33,2.091186169504804,9.217460549462928e-44
sensitivity_1,frr_time,threshold,1.696969696969697,33,2.091186169504804,5.532149914669397e-44
sensitivity_1,frr_time,moving_average,3.3636363636363638,33,2.091186169504804,5.532149914669397e-44
sensitivity_1,frr_time,ewma,2.3181818181818183,33,2.091186169504804,5.532149914669397e-44
sensitivity_1,frr_time,majority_vote,4.606060606060606,33,2.091186169504804,5.532149914669397e-44
sensitivity_1,frr_time,debounce,5.757575757575758,33,2.091186169504804,5.532149914669397e-44
sensitivity_1,frr_time,margin,3.712121212121212,33,2.091186169504804,5.532149914669397e-44
